,rera_id,building_id,parking_type,count_booked
33285,P51900007494,,Number of Garages ( In Numbers),0
33286,P51900007494,,Covered Parking ( In Numbers),0
33287,P51900007497,,Number of Garages ( In Numbers),0
33288,P51900007497,,Covered Parking ( In Numbers),0
33289,P51900007503,,Number of Garages ( In Numbers),0
33290,P51900007503,,Covered Parking ( In Numbers),0
33291,P51900007512,,Number of Garages ( In Numbers),0
33292,P51900007512,,Covered Parking ( In Numbers),32
33293,P51900007527,,Number of Garages ( In Numbers),0
33294,P51900007527,,Covered Parking ( In Numbers),22
33295,P51900007559,,Number of Garages ( In Numbers),0
33296,P51900007559,,Covered Parking ( In Numbers),9
33297,P51900007562,,Number of Garages ( In Numbers),0
33298,P51900007562,,Covered Parking ( In Numbers),0
33299,P51900007574,,Number of Garages ( In Numbers),0
33300,P51900007574,,Covered Parking ( In Numbers),47
33301,P51900007576,,Number of Garages ( In Numbers),0
33302,P51900007576,,Covered Parking ( In Numbers),0
33303,P51900007614,,Number of Garages ( In Numbers),0
33304,P51900007614,,Covered Parking ( In Numbers),0
33305,P51900007633,,Number of Garages ( In Numbers),0
33306,P51900007633,,Covered Parking ( In Numbers),0
33307,P51900007653,,Number of Garages ( In Numbers),0
33308,P51900007653,,Covered Parking ( In Numbers),8
33309,P51900007684,,Number of Garages ( In Numbers),0
33310,P51900007684,,Covered Parking ( In Numbers),0
33311,P51900007702,,Number of Garages ( In Numbers),0
33312,P51900007702,,Covered Parking ( In Numbers),0
33313,P51900007712,,Number of Garages ( In Numbers),0
33314,P51900007712,,Covered Parking ( In Numbers),44
33315,P51900007718,,Number of Garages ( In Numbers),0
33316,P51900007718,,Covered Parking ( In Numbers),2
33317,P51900007731,,Number of Garages ( In Numbers),0
33318,P51900007731,,Covered Parking ( In Numbers),12
33319,P51900007740,,Number of Garages ( In Numbers),0
33320,P51900007740,,Covered Parking ( In Numbers),0
33321,P51900007758,,Number of Garages ( In Numbers),0
33322,P51900007758,,Covered Parking ( In Numbers),0
33323,P51900007777,,Number of Garages ( In Numbers),0
33324,P51900007777,,Covered Parking ( In Numbers),4
33325,P51900007782,,Number of Garages ( In Numbers),NIL
33326,P51900007782,,Covered Parking ( In Numbers),0
33327,P51900007788,,Number of Garages ( In Numbers),0
33328,P51900007788,,Covered Parking ( In Numbers),7
33329,P51900007789,,Number of Garages ( In Numbers),0
33330,P51900007789,,Covered Parking ( In Numbers),2
33331,P51900007804,,Number of Garages ( In Numbers),0
33332,P51900007804,,Covered Parking ( In Numbers),0
33333,P51900007859,,Number of Garages ( In Numbers),0
33334,P51900007859,,Covered Parking ( In Numbers),11
33335,P51900007860,,Number of Garages ( In Numbers),0
33336,P51900007860,,Covered Parking ( In Numbers),48
33337,P51900007903,,Number of Garages ( In Numbers),0
33338,P51900007903,,Covered Parking ( In Numbers),10
33339,P51900007916,,Number of Garages ( In Numbers),0
33340,P51900007916,,Covered Parking ( In Numbers),0
33341,P51900007928,,Number of Garages ( In Numbers),0
33342,P51900007928,,Covered Parking ( In Numbers),30
33343,P51900007933,,Number of Garages ( In Numbers),0
33344,P51900007933,,Covered Parking ( In Numbers),89
33345,P51900007964,,Number of Garages ( In Numbers),0
33346,P51900007964,,Covered Parking ( In Numbers),15
33347,P51900007980,,Number of Garages ( In Numbers),0
33348,P51900007980,,Covered Parking ( In Numbers),12
33349,P51900007987,,Number of Garages ( In Numbers),0
33350,P51900007987,,Covered Parking ( In Numbers),4
33351,P51900008014,,Number of Garages ( In Numbers),0
33352,P51900008014,,Covered Parking ( In Numbers),288
33353,P51900008032,,Number of Garages ( In Numbers),0
33354,P51900008032,,Covered Parking ( In Numbers),0
33355,P51900008041,,Number of Garages ( In Numbers),0
33356,P51900008041,,Covered Parking ( In Numbers),0
33357,P51900008056,,Number of Garages ( In Numbers),0
33358,P51900008056,,Covered Parking ( In Numbers),44
33359,P51900008085,,Number of Garages ( In Numbers),0
33360,P51900008085,,Covered Parking ( In Numbers),0
33361,P51900008091,,Number of Garages ( In Numbers),0
33362,P51900008091,,Covered Parking ( In Numbers),0
33363,P51900008102,,Number of Garages ( In Numbers),44
33364,P51900008102,,Covered Parking ( In Numbers),0
33365,P51900008108,,Number of Garages ( In Numbers),na
33366,P51900008108,,Covered Parking ( In Numbers),0
33367,P51900008130,,Number of Garages ( In Numbers),0
33368,P51900008130,,Covered Parking ( In Numbers),24
33369,P51900008150,,Number of Garages ( In Numbers),0
33370,P51900008150,,Covered Parking ( In Numbers),11
33371,P51900008155,,Number of Garages ( In Numbers),0
33372,P51900008155,,Covered Parking ( In Numbers),0
33373,P51900008175,,Number of Garages ( In Numbers),0
33374,P51900008175,,Covered Parking ( In Numbers),0
33375,P51900008194,,Number of Garages ( In Numbers),0
33376,P51900008194,,Covered Parking ( In Numbers),12
33377,P51900008196,,Number of Garages ( In Numbers),0
33378,P51900008196,,Covered Parking ( In Numbers),0
33379,P51900008200,,Number of Garages ( In Numbers),0
33380,P51900008200,,Covered Parking ( In Numbers),0
33381,P51900008204,,Number of Garages ( In Numbers),0
33382,P51900008204,,Covered Parking ( In Numbers),486
33383,P51900008207,,Number of Garages ( In Numbers),0
33384,P51900008207,,Covered Parking ( In Numbers),45
33385,P51900008215,,Number of Garages ( In Numbers),0
33386,P51900008215,,Covered Parking ( In Numbers),31
33387,P51900008249,,Number of Garages ( In Numbers),0
33388,P51900008249,,Covered Parking ( In Numbers),12
33389,P51900008285,,Number of Garages ( In Numbers),0
33390,P51900008285,,Covered Parking ( In Numbers),0
33391,P51900008300,,Number of Garages ( In Numbers),0
33392,P51900008300,,Covered Parking ( In Numbers),1
33393,P51900008314,,Number of Garages ( In Numbers),0
33394,P51900008314,,Covered Parking ( In Numbers),0
33395,P51900008323,,Number of Garages ( In Numbers),0
33396,P51900008323,,Covered Parking ( In Numbers),0
33397,P51900008342,,Number of Garages ( In Numbers),0
33398,P51900008342,,Covered Parking ( In Numbers),12
33399,P51900008345,,Number of Garages ( In Numbers),0
33400,P51900008345,,Covered Parking ( In Numbers),87
33401,P51900008392,,Number of Garages ( In Numbers),0
33402,P51900008392,,Covered Parking ( In Numbers),11
33403,P51900008403,,Number of Garages ( In Numbers),0
33404,P51900008403,,Covered Parking ( In Numbers),0
33405,P51900008408,,Number of Garages ( In Numbers),0
33406,P51900008408,,Covered Parking ( In Numbers),30
33407,P51900008466,,Number of Garages ( In Numbers),0
33408,P51900008466,,Covered Parking ( In Numbers),0
33409,P51900008495,,Number of Garages ( In Numbers),0
33410,P51900008495,,Covered Parking ( In Numbers),50
33411,P51900008501,,Number of Garages ( In Numbers),0
33412,P51900008501,,Covered Parking ( In Numbers),46
33413,P51900008530,,Number of Garages ( In Numbers),0
33414,P51900008530,,Covered Parking ( In Numbers),0
33415,P51900008572,,Number of Garages ( In Numbers),0
33416,P51900008572,,Covered Parking ( In Numbers),0
33417,P51900008576,,Number of Garages ( In Numbers),0
33418,P51900008576,,Covered Parking ( In Numbers),---
33419,P51900008587,,Number of Garages ( In Numbers),0
33420,P51900008587,,Covered Parking ( In Numbers),200
33421,P51900008592,,Number of Garages ( In Numbers),0
33422,P51900008592,,Covered Parking ( In Numbers),23
33423,P51900008616,,Number of Garages ( In Numbers),0
33424,P51900008616,,Covered Parking ( In Numbers),16
33425,P51900008625,,Number of Garages ( In Numbers),0
33426,P51900008625,,Covered Parking ( In Numbers),0
33427,P51900008628,,Number of Garages ( In Numbers),0
33428,P51900008628,,Covered Parking ( In Numbers),0
33429,P51900008636,,Number of Garages ( In Numbers),0
33430,P51900008636,,Covered Parking ( In Numbers),0
33431,P51900008690,,Number of Garages ( In Numbers),0
33432,P51900008690,,Covered Parking ( In Numbers),0
33433,P51900008692,,Number of Garages ( In Numbers),0
33434,P51900008692,,Covered Parking ( In Numbers),0
33435,P51900008699,,Number of Garages ( In Numbers),0
33436,P51900008699,,Covered Parking ( In Numbers),0
33437,P51900008710,,Number of Garages ( In Numbers),0
33438,P51900008710,,Covered Parking ( In Numbers),5
33439,P51900008720,,Number of Garages ( In Numbers),0
33440,P51900008720,,Covered Parking ( In Numbers),264
33441,P51900008725,,Number of Garages ( In Numbers),0
33442,P51900008725,,Covered Parking ( In Numbers),0
33443,P51900008726,,Number of Garages ( In Numbers),0
33444,P51900008726,,Covered Parking ( In Numbers),330
33445,P51900008771,,Number of Garages ( In Numbers),0
33446,P51900008771,,Covered Parking ( In Numbers),0
33447,P51900008778,,Number of Garages ( In Numbers),0
33448,P51900008778,,Covered Parking ( In Numbers),0
33449,P51900008800,,Number of Garages ( In Numbers),0
33450,P51900008800,,Covered Parking ( In Numbers),1
33451,P51900008813,,Number of Garages ( In Numbers),0
33452,P51900008813,,Covered Parking ( In Numbers),16
33453,P51900008818,,Number of Garages ( In Numbers),0
33454,P51900008818,,Covered Parking ( In Numbers),0
33455,P51900008828,,Number of Garages ( In Numbers),0
33456,P51900008828,,Covered Parking ( In Numbers),0
33457,P51900008829,,Number of Garages ( In Numbers),0
33458,P51900008829,,Covered Parking ( In Numbers),4
33459,P51900008887,,Number of Garages ( In Numbers),0
33460,P51900008887,,Covered Parking ( In Numbers),25
33461,P51900008899,,Number of Garages ( In Numbers),0
33462,P51900008899,,Covered Parking ( In Numbers),8
33463,P51900008919,,Number of Garages ( In Numbers),0
33464,P51900008919,,Covered Parking ( In Numbers),0
33465,P51900008923,,Number of Garages ( In Numbers),0
33466,P51900008923,,Covered Parking ( In Numbers),0
33467,P51900008925,,Number of Garages ( In Numbers),0
33468,P51900008925,,Covered Parking ( In Numbers),2
33469,P51900008961,,Number of Garages ( In Numbers),0
33470,P51900008961,,Covered Parking ( In Numbers),17
33471,P51900008962,,Number of Garages ( In Numbers),0
33472,P51900008962,,Covered Parking ( In Numbers),120
33473,P51900009005,,Number of Garages ( In Numbers),0
33474,P51900009005,,Covered Parking ( In Numbers),165
33475,P51900009030,,Number of Garages ( In Numbers),0
33476,P51900009030,,Covered Parking ( In Numbers),4
33477,P51900009068,,Number of Garages ( In Numbers),0
33478,P51900009068,,Covered Parking ( In Numbers),0
33479,P51900009073,,Number of Garages ( In Numbers),0
33480,P51900009073,,Covered Parking ( In Numbers),0
33481,P51900009079,,Number of Garages ( In Numbers),0
33482,P51900009079,,Covered Parking ( In Numbers),0
33483,P51900009080,,Number of Garages ( In Numbers),0
33484,P51900009080,,Covered Parking ( In Numbers),15
33485,P51900009084,,Number of Garages ( In Numbers),0
33486,P51900009084,,Covered Parking ( In Numbers),6
33487,P51900009097,,Number of Garages ( In Numbers),0
33488,P51900009097,,Covered Parking ( In Numbers),30
33489,P51900009101,,Number of Garages ( In Numbers),0
33490,P51900009101,,Covered Parking ( In Numbers),30
33491,P51900009118,,Number of Garages ( In Numbers),0
33492,P51900009118,,Covered Parking ( In Numbers),40
33493,P51900009133,,Number of Garages ( In Numbers),0
33494,P51900009133,,Covered Parking ( In Numbers),45
33495,P51900009142,,Number of Garages ( In Numbers),0
33496,P51900009142,,Covered Parking ( In Numbers),65
33497,P51900009182,,Number of Garages ( In Numbers),0
33498,P51900009182,,Covered Parking ( In Numbers),4
33499,P51900009197,,Number of Garages ( In Numbers),0
33500,P51900009197,,Covered Parking ( In Numbers),34
33501,P51900009217,,Number of Garages ( In Numbers),0
33502,P51900009217,,Covered Parking ( In Numbers),0
33503,P51900009229,,Number of Garages ( In Numbers),0
33504,P51900009229,,Covered Parking ( In Numbers),12
33505,P51900009258,,Number of Garages ( In Numbers),0
33506,P51900009258,,Covered Parking ( In Numbers),0
33507,P51900009273,,Number of Garages ( In Numbers),0
33508,P51900009273,,Covered Parking ( In Numbers),12
33509,P51900009276,,Number of Garages ( In Numbers),0
33510,P51900009276,,Covered Parking ( In Numbers),24
33511,P51900009280,,Number of Garages ( In Numbers),0
33512,P51900009280,,Covered Parking ( In Numbers),27
33513,P51900009285,,Number of Garages ( In Numbers),0
33514,P51900009285,,Covered Parking ( In Numbers),20
33515,P51900009287,,Number of Garages ( In Numbers),0
33516,P51900009287,,Covered Parking ( In Numbers),59
33517,P51900009306,,Number of Garages ( In Numbers),0
33518,P51900009306,,Covered Parking ( In Numbers),53
33519,P51900009319,,Number of Garages ( In Numbers),0
33520,P51900009319,,Covered Parking ( In Numbers),0
33521,P51900009332,,Number of Garages ( In Numbers),0
33522,P51900009332,,Covered Parking ( In Numbers),5
33523,P51900009339,,Number of Garages ( In Numbers),0
33524,P51900009339,,Covered Parking ( In Numbers),9
33525,P51900009359,,Number of Garages ( In Numbers),0
33526,P51900009359,,Covered Parking ( In Numbers),0
33527,P51900009360,,Number of Garages ( In Numbers),0
33528,P51900009360,,Covered Parking ( In Numbers),0
33529,P51900009379,,Number of Garages ( In Numbers),0
33530,P51900009379,,Covered Parking ( In Numbers),464
33531,P51900009421,,Number of Garages ( In Numbers),0
33532,P51900009421,,Covered Parking ( In Numbers),29
33533,P51900009427,,Number of Garages ( In Numbers),0
33534,P51900009427,,Covered Parking ( In Numbers),29
33535,P51900009455,,Number of Garages ( In Numbers),0
33536,P51900009455,,Covered Parking ( In Numbers),46
33537,P51900009466,,Number of Garages ( In Numbers),0
33538,P51900009466,,Covered Parking ( In Numbers),0
33539,P51900009486,,Number of Garages ( In Numbers),0
33540,P51900009486,,Covered Parking ( In Numbers),8
33541,P51900009490,,Number of Garages ( In Numbers),0
33542,P51900009490,,Covered Parking ( In Numbers),12
33543,P51900009584,,Number of Garages ( In Numbers),0
33544,P51900009584,,Covered Parking ( In Numbers),0
33545,P51900009596,,Number of Garages ( In Numbers),0
33546,P51900009596,,Covered Parking ( In Numbers),0
33547,P51900009619,,Number of Garages ( In Numbers),0
33548,P51900009619,,Covered Parking ( In Numbers),59
33549,P51900009661,,Number of Garages ( In Numbers),0
33550,P51900009661,,Covered Parking ( In Numbers),0
33551,P51900009675,,Number of Garages ( In Numbers),0
33552,P51900009675,,Covered Parking ( In Numbers),15
33553,P51900009679,,Number of Garages ( In Numbers),0
33554,P51900009679,,Covered Parking ( In Numbers),18
33555,P51900009720,,Number of Garages ( In Numbers),0
33556,P51900009720,,Covered Parking ( In Numbers),56
33557,P51900009748,,Number of Garages ( In Numbers),0
33558,P51900009748,,Covered Parking ( In Numbers),132
33559,P51900009787,,Number of Garages ( In Numbers),0
33560,P51900009787,,Covered Parking ( In Numbers),0
33561,P51900009854,,Number of Garages ( In Numbers),0
33562,P51900009854,,Covered Parking ( In Numbers),42
33563,P51900009861,,Number of Garages ( In Numbers),0
33564,P51900009861,,Covered Parking ( In Numbers),22
33565,P51900009877,,Number of Garages ( In Numbers),0
33566,P51900009877,,Covered Parking ( In Numbers),0
33567,P51900009905,,Number of Garages ( In Numbers),0
33568,P51900009905,,Covered Parking ( In Numbers),45
33569,P51900009906,,Number of Garages ( In Numbers),0
33570,P51900009906,,Covered Parking ( In Numbers),20
33571,P51900009929,,Number of Garages ( In Numbers),0
33572,P51900009929,,Covered Parking ( In Numbers),0
33573,P51900009934,,Number of Garages ( In Numbers),0
33574,P51900009934,,Covered Parking ( In Numbers),21
33575,P51900009939,,Number of Garages ( In Numbers),0
33576,P51900009939,,Covered Parking ( In Numbers),24
33577,P51900009967,,Number of Garages ( In Numbers),0
