,address_id,house_number,block_number,building_name,street_name,locality,landmark,state,division,district,taluka,village,pincode
133,0151498272e54a2fdcb8b2eb9c684fe9,,SHOP NO. 1,MATOSHRI,SUBHASH ROAD,KAGADE CHOWK,VISHNU NAGAR,MAHARASHTRA,Konkan,Thane,Kalyan,DOMBIVLI,421202
134,01522981e9be44c31b8df7c2249e83b5,,,,T G path,Girgaon,,MAHARASHTRA,Konkan,Mumbai City,Mumbai City,Mumbai City,400004
135,015bf11f647343d8edf6a86d7eb9293d,,OFFICE NO.203,NAVARANG COMPLEX,POONA ROAD,DWARKA,HOTEL DWARKA,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422011
136,015d7a9c20211f2948ab56e30add8206,,,,LBS ROAD,VIKHROLI,,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400079
137,01607076fc12f6d041b0e8071bf81959,,"103/104, 1ST FLOOR",BUSINESS PARK,JUNCTION OF DERASAR LANE & TILAK ROAD,GHATKOPER (EAST),ABOVE INDUSIND BANK,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400077
138,01648002b6854ca12a0158ec90246655,,8,MACHESWALA BUILDING,"292,ABDUL REHMAN STREET",MUMBAI,MASJID,MAHARASHTRA,Konkan,Mumbai City,Ward ABCD,ABCD-400003,400003
139,016764ccd177fae8ad32386df429c2d2,S-O YASHAVANTRAO SHINDE,,ZALTA,POST CHIKALTHANA,ZALTA,ZALTA,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Zalta,431007
140,01676fc2e6ec0534cf059a841448b058,,SHOP NO 01,MANU SMRUTI BUILDING,AAYRE ROAD,NEAR GAONDEVI TEMPLE,TUKARAM NAGAR,MAHARASHTRA,Konkan,Thane,Kalyan,DOMBIVLI,421201
141,016880f794e6a6f87ed38e4e57a296f0,,,,CHEMBUR,CHEMBUR,,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400074
142,0169a9bbc53bbda0f3cacd2058992c66,,,,Gangapur Shiwar,Gangapur,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422013
143,0169bfed66721ae2e6944476be6be6b8,118,,A&B LOWER LEVEL,PIMPLESHWAR MANDIR ROAD,CURRY ROAD,OPPOSITE MARATHA BUILDING,MAHARASHTRA,Konkan,Mumbai City,Mumbai City,Mumbai City,400013
144,016c15726f8192feaabb44d22d319403,,,,Awasare,Neral,,MAHARASHTRA,Konkan,Raigarh,Karjat,awsare,410101
145,0170ca3d4842de305e71346f2c5db68d,,B2-8 BTY,PEBLDGSHAILADHI SOCIETY,VINAY NAGAR,NASHIK,VINAY NAGAR,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422006
146,0175d2578c00500fb85d243dcbd59755,,SHOP NO 3,CHIRAG NAGAR NO 1,JH PODDAR SCHOOL ROAD,BHYANDAR WEST,PODDAR SCHOOL,MAHARASHTRA,Konkan,Thane,Thane,BHAYANDAR,401101
147,0176b079e2432b4562a165e3fe04fb74,,CTS NO 988,101 SOMNATH,RAM MANDIR ROAD,VILE PARLE EAST,NEAR TILAK MANDIR,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400057
148,017d0fc6d9bc1bae9f7b3faa2345b45f,,,,RAHATGAON PRAGNE,RAHATGAON,,MAHARASHTRA,Amravati,Amravati,Amravati,Nandgaon peth,444602
149,017e9cdfb369a7b732736443ef6e2f67,,901,PENINSULA HEIGHTS,C D BARFIWALA MARG,ANDHERI WEST,JUHU LANE,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400058
150,01818e357a7b9eaeb1b98cb8a674252f,,,,MOUZA SHANKARPUR KH NO 41/2,NAGPUR,,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Rural),Shankarpur,441108
151,01825e6d4be6c6fb1dc8ef9436f1c147,,,,"NEAR VADVALI CHOWK,","VILLAGE BELVALI ,BACK SIDE OF RIDDHI SIDDHI BUILDING",,MAHARASHTRA,Konkan,Thane,Ambarnath,Badlapur (M Cl),421503
152,018c9964ef9bcacafc0e48298a3a2ee4,,,,OFF LINK ROAD,OSHIWARA,,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400053
153,018e63b54b743a07bdd3ab5d23f8e550,,,,KALYAN BHIWANDI ROAD,Additional Kalyan Bhiwandi Industrial Area,,MAHARASHTRA,Konkan,Thane,Bhiwandi,kon (CT),421311
154,018eb08e87fabe6859844214c039cc5d,,,,Gilbert Hill Road,Gilbert Hill,,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400058
155,018ef11de41bb52f339740b9bcf97dce,SHOP NO 29 30 2ND FLOOR,,VRUNDAVAN HEIGHTS,NEAR BUS STAND,LASALGAON,LASALGAON,MAHARASHTRA,Nashik,Nashik,Niphad,Lasalgaon,422306
156,0190607cf96c9394a1f222dc9dc1c816,,77,DHARMI NIWAS,R.K. MISSION MARG,KHAR WEST,ABOVE IDBI BANK,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400052
157,0193476fa9bf2e16e61c327bc8902bb0,,,,Plot no.1,"Godhni Road, Prakash Nagar, Zingabai Takli, Nagpur-13",,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440013
158,01996a90aabd17e1dc56716dbe5a8045,,OFFICE F/30 2nd FLOOR,BUSINESS SQUARE,SHARANPUR ROAD,CANADA CORNER,CANADA CORNER,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422005
159,019c8700e720e0ff12771dccaea6e2e1,,FLAT NO A 402,SHREE RIDDHI SIDDHI PARK,KARMAYOGI NAGAR,GOVIND NAGAR,CITY CENTER LINK ROAD,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422009
160,01aa8f13bf7e5c9cea5e90d7cad3f456,,B-101,JETHWA NAGAR,VASANJEE LALJEE ROAD,KANDIVALI WEST,NR. KANDIVALI STATION,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400067
161,01aad7cc5e747dc34df402b3eb17a890,,,,Pathardi - Deolali Link Road,Pathardi,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422010
162,01ab885312026e8ed1b7a2ccab5289cb,,203,KAMALKANT ARCADE,THATTE NAGAR,COLLEGE ROAD,COLLEGE ROAD,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422005
163,01afe522eadd5a54c18f712ebdf1c13b,101,,LAXMI PALACE,BADNERA ROAD,DEVRANKAR NAGAR,OPP SAMARTH HIGH SCHOOL,MAHARASHTRA,Amravati,Amravati,Amravati,Amravati (M Corp.),444605
164,01b13ee3cbd73dc7475d02aeea2e4cb1,,PLOT NO 16,PRAKASH APARTMENT,OPP ST GEORGE HIGH SCHOOL,KURAR VILLAGE,MALAD EAST,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400097
165,01b4cf9824f51898a981af1dcadbe8e9,,,,Abdul Hamid Road,"Malwani, Malad - West",,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400095
166,01b77715ed27fdad4208365d29fc15cb,,705,PAlm Spring Centre,Link Road,Malad West,Above Croma,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400064
167,01be7c0bafce4f4a54575d0eff1e8ae1,,"CTS NO 5675(PT) & 5676(PT), FP 314(PT) & 315(PT)",SHUBHAM AURA (OLD BUILDING 130),"R N NARKAR MARG, PANT NAGAR",GHATKOPAR EAST,PANT NAGAR,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400075
168,01bf9151fcd7f4d55bdcf020fb0a4583,VYAPAR BHAVAN,,VYAPAR BHAVAN,OPP. POLICE STATION,PIMPALGAON (B),OPP. POLICE STATION,MAHARASHTRA,Nashik,Nashik,Niphad,Pimpalgaon Baswant,422209
169,01c394c89977a6db0d026e9306a83c9a,,78,.HANSKRUPA,BHARATWADA ROAD,NIVRUTTI NAGAR,BHARAT NAGAR,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440035
170,01c3b5c312874b68b2adf5ac2eeb02c1,,,,PLOT NO-C-32 SEC-8 ULWE,ULWE,,MAHARASHTRA,Konkan,Raigarh,Panvel,Ulawe,410206
171,01c48655c5ae40ea28be5bdf844e2658,,,,OFF. UMBARLI ROAD,NEAR VIDYANIKETAN SCHOOL,,MAHARASHTRA,Konkan,Thane,Kalyan,Mangaon,421204
172,01cc8afc25331b68f8fc73571712eff0,,,,Ambad Link Road,Satpur,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422007
173,01cde5b5ba0913338a137555f9932396,,,,GHODBUNDER ROAD,KASAR VADAVALI,,MAHARASHTRA,Konkan,Thane,Thane,Thane (M Corp.),400615
174,01d1313070f311fa61c286ce9424cf62,,1702,SATRA PLAZA,PALM BEACH ROAD,PLOT NO 19 & 20,APMC POLICE STATION,MAHARASHTRA,Konkan,Thane,Thane,Navi Mumbai (M Corp.),400705
175,01d134893b71e13cb14b74f466b21d6b,,,,College Road,Nashik,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422005
176,01d52aa1a296786fb4e27f1e39aa81b1,,6,Arihant Apartment,Patil Lane No 3,College Road,Nashik,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422005
177,01d5423a42ff743c1145ee1bfb7b074e,,,,MANGOAN,DOMBIVALI,,MAHARASHTRA,Konkan,Thane,Thane,Thane (M Corp.),421203
178,01d57facc6597688ce1e932740bef85b,,14,KUBER COMPLEX,NEW LINK ROAD,ANDHERI WEST,OPP LAXMI INDUSTRIAL ESTATE,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400053
179,01d7b138d344f53738d45a51919d78d4,,214 215,RAGULEELA MEGHA MALL,POISAR GYMKHANA ROAD,KANDIVALI EAST,RAGULEELA MEGHA MALL,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400092
180,01da5239f883d81235ee7aab4134f688,401,,prem Ashram,12th Road,Khar West,Opp Gaytri mandir,MAHARASHTRA,Konkan,Mumbai City,Mumbai City,Mumbai City,400052
181,01dd9f5a11d385f53cf95b093ad7ec6c,,SHOP NO 09 PLOT NO 22/A,MEHERPRASAD COMPLEX,CENTRAL BAZAR ROAD,RAMDASPETH,HOTEL CENTRE POINT,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440010
182,01dec7eb66d323c90f5be2bdf99fa540,,,,beed by pass Road NH-211,"Gandheli Phata, Gandhile Road",,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Gandheli,431001
183,01e03b4f307ec55ebe1b2f070bd7bf64,,,,Swastik Park,Chembur,,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400071
184,01e15a355c8589a58a18e12b02dc3497,,,,"EAGLE WADI, OPP NEW MILL ROAD",KURLA WEST,,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400070
185,01e256d2c187f38917970f55457b5273,,Nil,DB House,General A K Vaidya Marg,Goregoan East,Dindoshi Depot,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400063
186,01e74a5dd5b28b3d970c540d3908b337,,,,PLOT NO 10 GUT NO 168,CHANDRAHANS COOP HOUSING SOCIETY CIDCO WALUJ MAHANAGAR I,,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Tisgaon,431136
187,01ea73c7de01cd049f243fa024a225a0,,3rd Floor,Viraj Towers,Western Express Highway,Andheri East,Near WEH Metro Station,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400093
188,01eb166e570677529e34a59039ef20d6,,,,"Shivaji Nagar, Road no.5/6",Govandi (East),,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400043
189,01f40d767a6fbc6e6d56d815a71c379d,,A-6/5-23,PRASANNA PRABHA CHSL,JEEVAN BIMA NAGAR,JEEVAN BIMA NAGAR,SHANTI ASHRAM,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400103
190,01f676da55fad27618ffe390df8eab66,,Plot No. 159/160,-,Hanuman Nagar,Panchvati,Amrutdham,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422003
191,01f83a6cb1acf8e495f40fa69535e657,,,,Jestaram Kapadia Rd,"Chinchpada, Borivali",,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400066
192,0200ebc3520b643607b9ca1e3ec2c636,,2ND FLOOR,NANDI COMMERCIAL COMPLEX,SHIVDHAM,SHIVDHAM,OPP DNS BANK,MAHARASHTRA,Konkan,Thane,Ambarnath,Ambarnath(M Cl),421501
193,0202b0a35147b81bd28228685c10e551,,,,Chapel Road,Bandra,,MAHARASHTRA,Konkan,Mumbai City,Mumbai City,Mumbai City,400050
194,02038992b0bbe714ab57cd27d82db434,,1/2 Ground floor,Radha Apartment,Opp Ghantali Devi mandir,Ghantali Naupada,Opp Ghantali Devi Mandir,MAHARASHTRA,Konkan,Thane,Thane,Thane (M Corp.),400602
195,0206e3ce5409d636747196fb0f11f23d,,GROUND FLOOR,AKASH PALACE,MARATHA COLONY,DAHISAR EAST,NEAR SARASWAT BANK,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400068
196,0208fa6b4b1e926d14019a3041555363,,,,PRABHAT COLONY,SANTACRUZ EAST,,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400055
197,020d3add87acfe54a88e04d2624e1b24,,,,JALNA ROAD,GUT NO 73,,MAHARASHTRA,Aurangabad,Jalna,Badnapur,Deogaon,431202
198,020dc41ff034b15b8db8cd1e41e9058c,,,,Maan,maan,,MAHARASHTRA,Konkan,Mumbai City,Mumbai City,Mumbai City,411057
199,020ff0347f70a4bfb38adaa1b516bfba,40,,PREETI APARTMENT,WHC ROAD,SURENDRA NAGAR,TATYA TOPE HALL,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440015
200,0211b31354bfa7adbad9d53046b4b9ad,,INFRONT OF PURNAPATRE LAWNS,NA,BHADGAON ROAD,CHALISGAON,AT POST CHALISGAON,MAHARASHTRA,Nashik,Jalgaon,Chalisgaon,Chalisgaon,424101
201,0216d8bcdf834f6283792c4ec9c39bf4,,,,MIDC WALUJ,BAJAJNAGAR,,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Wadgaon Kh.,431136
202,0217daf51137851b3a24ea2ec901b453,,Second Floor,Citi Mall,New Link Road,Andheri West,Infiniti Mall,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400053
203,02182e82b134d0cc1053a32c2907b59b,,51/2402,NISHIGANDHA,OPP MIG CLUB,BANDRA EAST,MIG CLUB,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400051
204,021ab20b1fe96bf752aa716c8605c0d5,,PLOT NO. 21,SURVEY NO. 186/3,NEW HARIKRUPA HOUSING SOCIETY,MAYUR PARK,HARSUL,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Aurangabad (M Corp.),431003
205,021ced1185800a485d138e7f40199ce8,,,,MTDC Road,NA,,MAHARASHTRA,Konkan,Thane,Kalyan,Titwala,421605
206,021d1b37a2a2e98cff7be35cbc642ff9,,PLOT NO 22,GROUND FLOOR,N 11 H SECTOR,NAVNATH NAGAR,NEAR RASHTRAWADI BHAVA,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Aurangabad (CB),431003
207,021d7b905aa196dad076b6ba840ac7c6,,68/2933,THE GANDHINAGAR SHREE GANESH CO-OP. HSG. SOC.,BANDRA,BANDRA-EAST,BANDRA,MAHARASHTRA,Konkan,Mumbai City,Mumbai City,Mumbai City,400051
208,021db09d51e3962fab96b7db8c669b95,,,,ANANDWALI SHIWAR,NASHIK,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422013
209,022833775660f8137d827db41d4b2615,,SHOP NO A5,PLOT NO 434,PT M KULKARNI MARG,VAZIRA BORIVALI,OPP DON BOSCO SCHOOL,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400091
210,02377542f63a3be6f313b3a775aff08b,1,,Keval Park,Ambad Satpur Link Road,Chunchale,Near Keval Park,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422007
211,023b48e90decf1a2425a46a25878522b,,,,,,,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,,431003
212,023e9b33afde7f674a8cb41516acff1c,,107 BLOCK C,SHREEJI CENTER,GHORAPADE CHOWK,BADLAPUR EAST,KATRAP,MAHARASHTRA,Konkan,Thane,Ambarnath,Badlapur (M Cl),421503
213,023f11a81d24369702e14588cee45c84,,,,Cama Lane,Ghatkopar West,,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400086
214,023fc9315c2b95df6aaabc80357a56c6,,4,DALAL COMPOUND,KATOL ROAD,KATOL ROAD,RAJ NAGAR,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440013
215,0240402baf2f921704e8826482e0b38e,,801,HUBTOWN SOLARIS,N S PHADKE MARG,ANDHERI EAST,OPPOSITE TELLI GALLI,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400069
216,0244d93ef5fe2bd9d6f7c102ac2fd6ee,,SHOP NO 2,PRAVATI VIHAR,SHASTRI NAGAR,DEVI CHOWK,DOMBIVLI,MAHARASHTRA,Konkan,Thane,Kalyan,Kalyan-Dombivali (M Corp.),421202
217,0245b52465c4afddb7f31b5f36843188,,23,MAHAVIR MARBLES,RAJENDRA NAGAR,NANDANVAN,KDK COLLEGE,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440009
218,0247296ccec5dedec1640988291dd985,,,,S B K STREET,NAGPADA,,MAHARASHTRA,Konkan,Mumbai City,Ward E,E-400008,400008
219,0247a010a455d4de2a0f49e635185780,,301/302 S,PRINCE CASTLE APARTMENT,PLOT NO 105,GAJANAN NAGAR T POINT,OPPOSITE MADHAV NETRALAYA,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440015
220,024856d73d8edf035baf6ec583b646eb,,SHOPE NO. 1/2,RADHA NIWAS,GHANTALI ROAD,GHANTALI,OPP. GHANTALI DEVI MANDIR,MAHARASHTRA,Konkan,Thane,Thane,Thane (M Corp.),400602
221,0248bf314e7abf63e379dae3cc24f84a,,56,SHARDA NAGAR,DATTA MANDIR,DEOPUR,DATTA MANDIR,MAHARASHTRA,Nashik,Dhule,Dhule,Dhule (M Corp.),424005
222,0249fcb397bc708f6e60889d1ea252bd,,B 102,ATLANTA BUILDING,NEW LINK ROAD,DAHISAR WEST,KANDARPADA,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400068
223,0250197bda4634db93de4630cb1e6539,,,,KURLA ANDHERI ROAD,evhrad Nagar,,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400022
224,025202dc296a9c3e4cbc2cb59bef0995,,402,SHREEPATI ARCADE,AUGUST KRANTI MARG,NANA CHOWK,NEXT TO MCGM D WARD OFFICE,MAHARASHTRA,Konkan,Mumbai City,Ward ABCD,ABCD-400026,400026
225,02520ba931bf4b0bea61e4b56507c32b,,130980224,House behind New Vegas Plaza,Ghodbandar Road,Near Ovale Gaon,Near Marathi School,MAHARASHTRA,Konkan,Thane,Thane,Thane (M Corp.),400615
226,025425e16dbc91597c95821fb975c878,,,,"Road No 14, Jawahar Nagar",Adarsh,,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400104
227,0254b542622bb4f706fbbde88791d2c8,,413-416,VARDHMAN MARKET,PARSHURAM CHOWK,VASHI,NEAR GOLDEN PUNJAB HOTEL,MAHARASHTRA,Konkan,Thane,Thane,Navi Mumbai (M Corp.),400705
228,02572551d87bcf48f3b82e7c99841c90,,,,MAKHAMALABAD,NASHIK,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422003
229,02575ecff9cecbbb652dcd1935eb5fda,,SHOP NO 202,METRIX,KALDA CORNOR,NEAR MILK DIARY,CTS NO 15854/B/1,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Aurangabad (M Corp.),431001
230,025c3a694ec4abf99da2f747f4f89866,,,,Suren road,ANDHERI,,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400093
231,025dba4f4368e2a3b9967e6e763921a2,,PLOT NO.10,PLOT.NO 10,BHAMTI,SAINATH NAGAR,BEHIND TRIMURHI NAGAR GARDEN,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),,440022
232,02601b5a208266812b0375c6017d883b,1,,KEDAR HOUSE,MAIN ROAD,LAVARE WADI,DODI Bk,MAHARASHTRA,Nashik,Nashik,Sinnar,Dodi Bk.,422606
233,026128b0b90e731f0aa9b4bae8efec05,,G-B,RBIES Jaidatta CHSL,Shimpoli Road,Haridas Nagar,Haridas Nagar Circle,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400092
234,026668411331b9cc34a72b587d1fd302,,,,GUT NO 138 PART PISADEVI PALASHI ROAD PISADEVI AURANGABAD,PISADEVI,,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Pisadevi,431008
235,026735cbb9c7934fe344b5b2169b1a43,,1,YADENSH APPARTMENT,DINDORI ROAD,NEAR SAVAKAR GARDEN,MHASRUL,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422004
236,0269fd892df6e46897ee657f97c0623a,Gut No 138,,Devlai,Beed By Pass,Satara Area,Behind Madhuban Hotel,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Devlai,431010
237,0271fca9b4ad5ca63a30c531c39ec8f3,,,,Vasundri Road,Titwala,,MAHARASHTRA,Konkan,Thane,Kalyan,Manda,421605
238,0274295f066a70592bca66a072703710,,,,,,,MAHARASHTRA,Amravati,Amravati,Amravati,Amravati (M Corp.),444605
239,0274d9d421073a4434bc53babe14b518,,414,Kailash Plaza,Vallabh Baug Lane,Ghatkopar East,Above Raymond Show Room,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,,400077
240,0275b063423b679b339f9b08a9302cad,,PLOT NO 12,SIDDHI VINAYAK ENTERPRISE,BEHIND CANARA BANK,KAKAD FALIYA,DADRA,DADRA & NAGAR HAVELI,,Dadra & Nagar Haveli,,,396230
241,027e096aacdaeffb2900ebe1dfec295d,,,,CIRCULAR ROAD BULDANA,BULDANA,,MAHARASHTRA,Amravati,Buldana,Buldana,buldana (MCL),443001
242,027e40f07ed2023f420a43bcadeea526,,H NO 1,CHITRAGANDHA CHS LTD,BETURKAR PADA,KALYAN,PANCHMUKHI HOUSING,MAHARASHTRA,Konkan,Thane,Kalyan,Chikanghar,421301
243,027e62644a3fbb7d818371b0aff83785,,"S NO 87, H NO 11",C/O SWAROOP CONSTRUCTION,BADLAPUR GAON ROAD,ANJALI NAGAR,BADLAPUR WEST,MAHARASHTRA,Konkan,Thane,Ambarnath,Badlapur (M Cl),421503
244,027f7e9400fe13f0c5b86bebb882a0da,,,,KHADEGOLIVLI,KHADEGOLIVLI,,MAHARASHTRA,Konkan,Thane,Kalyan,KHADEGOLAVALI,421306
245,028041f7c30451ea6ca43f58385743e0,,,,Old Nagardas Road,Andheri (E),,MAHARASHTRA,Konkan,Mumbai Suburban,Andheri,Andheri,400069
246,028598e8a58dbb03243752721e8a31b8,,,,GUT NO 139 PISAEVI AURANGABAD,AURANGABAD,,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Aurangabad (M Corp.),431008
247,028703c77a182546cc1e930c046c8ac9,,,,"Dr. Rajendra Prasad Road,",Mulund (West),,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400080
248,0287aa84fa15f0694e18a3c568b8cf9a,,22,Mahalakshmi,Paryavaran Nagar,Somalwada,Above Dominoz Pizza,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440025
249,028d0c7d90054306991459bd2f07446e,S5,,Devisha Appartment,Cotton Market Road,Jafargin Plot,Hotel Aadarsh,MAHARASHTRA,Amravati,Amravati,Amravati,Amravati (M Corp.),444601
250,028e1d1410c097d2327303b1e054f88a,,ABAD BHAVAN,NIL,NAL GALLI,KADRABAD,JALNA,MAHARASHTRA,Aurangabad,Jalna,Jalna,Jalna (M Cl),431203
251,028e831c30a78040ea05a70a5d998658,,,,MATHURADAS ROAD,LALJIPADA,,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400067
252,02927a0af73660114ffb1746db600158,,,,"Plot No. 18,19,20, Mouza - Somalwada, Kh. No. 65/1, Shree Sai Krupa Swagruha Sukha Nirman Society Somalwada, Nagpur","Somalwada, Nagpur",,MAHARASHTRA,Nagpur,Nagpur,Nagpur (Urban),Nagpur (M Corp.),440024
253,0294c2c99ecb9696c9e28ab716f2e68e,,,,Gangapur Road,Bendkule Nagar,,MAHARASHTRA,Nashik,Nashik,Nashik,Aanandwali,422013
254,0295c32d715a7afe50ddd0c11fa866d2,"BUILDING NO A/9, A/10",,"RITZ, PANHALGAD CHS",ADHARWADI JAIL ROAD,"SHREE COMPLEX, PHASE - III",SHREE COMPLEX,MAHARASHTRA,Konkan,Thane,Kalyan,Kalyan-Dombivali (M Corp.),421301
255,0297f4aaaeb96823a87db43baedb9911,,,,Road no 16,Wagle Estate,,MAHARASHTRA,Konkan,Thane,Thane,Thane (M Corp.),400604
256,029f0af595041d5c5c2699b919a0b3d3,,,,,,,MAHARASHTRA,Konkan,Mumbai Suburban,Kurla,Kurla,400080
257,02a22768bd66fe3da11b0c2196b55b9e,,,,NANDIVALI,DOMBIVALI,,MAHARASHTRA,Konkan,Thane,Kalyan,nandivli tarfe panchnand,421201
258,02ad7e2b0dcd26104db6347965520b9b,,,,road no.12 of shrikrishna nagar,Shreekrishna Nagar,,MAHARASHTRA,Konkan,Mumbai Suburban,Borivali,Borivali,400066
259,02b93a82acc6da58bdca9abfc9ea28e2,,,,JATRA NANDUR LINK ROAD,ADGAON,,MAHARASHTRA,Nashik,Nashik,Nashik,,422003
260,02b9eea6688884a12098bae6c1d49166,,,,,,,MAHARASHTRA,Aurangabad,Aurangabad,Aurangabad,Hirapur,431007
261,02bce103d949531844d590c17ac5767c,,,,SHRAMIK NAGAR,NASHIK,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422007
262,02bd8cea2d48f8e4d98b8d0fd4ec768d,,F1 /F2,SHREE PARSHWA INDUSTRIAL PREMISES CHSL,V P ROAD,PENDSE NAGAR,OPP RELIANCE SMART,MAHARASHTRA,Konkan,Thane,Kalyan,DOMBIVLI,421201
263,02bf5c3b82f728357a4a9bf263797681,,,,Wadala Pathardi Road,Saraf Nagar,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik,422010
264,02c2a1f3c3cf4e95e31c311881f0aef7,,,,SR NO 6/6/1/25 PLOT NO 25 26,PATHARID SHIWAR,,MAHARASHTRA,Nashik,Nashik,Nashik,Nashik (M Corp.),422009
265,02c7c89c0de243b40c352215e9206c3a,,1ST FLOOR,EXECUTIVE ENGINEER OFFICE,CHALISGAON ROAD,PAWAN NAGAR,CHALISGAON ROAD,MAHARASHTRA,Nashik,Dhule,Dhule,Dhule (M Corp.),424001
266,02cf425a190e26f28f54afda2cdd3241,,1,PARVATI APARTMENT,POONA LINK ROAD,KATEMANIVALI,TISGAON,MAHARASHTRA,Konkan,Thane,Kalyan,Tisgaon,421306
